"PROJECT_ID","SAMPLE_ID","MATRIX","COLLECT_DATE","LAB_SAMPLE_ID","SAMPLE_TYPE","LOCATION","REC_DATE","RUN_DATE_TIME","ANL_BATCH","PRP_BATCH","EXTRACTION_CODE","EXTRACTED_DATE","ANALYTE","DISSOLVED","CAS_NUMBER","ANALYTE_FLAG","ANALYTICAL_METHOD",RESULT,"RESULTFLAG","TEXT_RESULT",MDL,REPDL,"UNITS",ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,"ALLOWABLE_LIMIT","ANALYSIS_GROUP",METHOD_ORDER,ANALYTE_ORDER,"ANALYST",LOQ,LOD,DL
"","1178485007 MSD FOR [VXX31520]","2","10/07/2017 16:00","1420437","MSD","","10/12/2017 09:52","10/15/2017 11:34","VMS17325","VXX31520","SW5035A","10/15/2017 06:00","Xylenes (total)",".","1330-20-7","N","SW8260C",2250,"=","",,39.6,"ug/Kg",1,51.726,26.519321935,97.1,,2389,93.9,78,124,0,3.4,0,20,3,"","Volatile GC/MS",90,63,"NRO",79.2,39.6,24.1
"","1178496002 MS FOR [VXX31575]","2","10/11/2017 13:14","1421758","MS","","10/13/2017 09:14","10/21/2017 17:59","VMS17348","VXX31575","SW5035A","10/21/2017 06:00","1,2,4-Trimethylbenzene",".","95-63-6","N","SW8260C",1160,"=","",,38.3,"ug/Kg",1,57.422,35.71396845178,81.3,,1146,102,75,123,0,,,,3,"","Volatile GC/MS",90,64,"NRO",76.5,38.3,22.9
"","1178496002 MSD FOR [VXX31575]","2","10/11/2017 13:14","1421759","MSD","","10/13/2017 09:14","10/21/2017 18:15","VMS17348","VXX31575","SW5035A","10/21/2017 06:00","1,2,4-Trimethylbenzene",".","95-63-6","N","SW8260C",1130,"=","",,38.3,"ug/Kg",1,57.422,35.71396845178,81.3,,1146,98.4,75,123,0,3.1,0,20,3,"","Volatile GC/MS",90,64,"NRO",76.5,38.3,22.9
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","1-Methylnaphthalene",".","90-12-0","N","8270D SIM (PAH)",95.9,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,83.5,43,111,0,,,,3,"","Polynuclear Aromatics GC/MS",758,3,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","2-Methylnaphthalene",".","91-57-6","N","8270D SIM (PAH)",83.8,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,72.9,39,114,0,,,,3,"","Polynuclear Aromatics GC/MS",758,2,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","2-Methylnaphthalene-d10 (surr)",".","7297-45-2","S","8270D SIM (PAH)",82.5,"=","",,0,"%",2,22.896,5,95.1,,114,82.5,50,150,,,,,3,"","Polynuclear Aromatics GC/MS",758,20,"DSD",0,0,0
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Acenaphthene",".","83-32-9","N","8270D SIM (PAH)",103,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,89.5,44,111,0,,,,3,"","Polynuclear Aromatics GC/MS",758,5,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Acenaphthylene",".","208-96-8","N","8270D SIM (PAH)",99.3,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,86.5,39,116,0,,,,3,"","Polynuclear Aromatics GC/MS",758,4,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Anthracene",".","120-12-7","N","8270D SIM (PAH)",95.2,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,82.9,50,114,0,,,,3,"","Polynuclear Aromatics GC/MS",758,8,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo(a)Anthracene",".","56-55-3","N","8270D SIM (PAH)",92.7,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,80.7,54,122,0,,,,3,"","Polynuclear Aromatics GC/MS",758,11,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[a]pyrene",".","50-32-8","N","8270D SIM (PAH)",88,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,76.6,50,125,0,,,,3,"","Polynuclear Aromatics GC/MS",758,15,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[b]Fluoranthene",".","205-99-2","N","8270D SIM (PAH)",94.5,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,82.3,53,128,0,,,,3,"","Polynuclear Aromatics GC/MS",758,13,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[g,h,i]perylene",".","191-24-2","N","8270D SIM (PAH)",96.8,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,84.3,49,127,0,,,,3,"","Polynuclear Aromatics GC/MS",758,18,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[k]fluoranthene",".","207-08-9","N","8270D SIM (PAH)",94.9,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,82.6,56,123,0,,,,3,"","Polynuclear Aromatics GC/MS",758,14,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Chrysene",".","218-01-9","N","8270D SIM (PAH)",95.7,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,83.4,57,118,0,,,,3,"","Polynuclear Aromatics GC/MS",758,12,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Dibenzo[a,h]anthracene",".","53-70-3","N","8270D SIM (PAH)",98.1,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,85.4,50,129,0,,,,3,"","Polynuclear Aromatics GC/MS",758,17,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Fluoranthene",".","206-44-0","N","8270D SIM (PAH)",91.9,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,80,55,119,0,,,,3,"","Polynuclear Aromatics GC/MS",758,9,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Fluoranthene-d10 (surr)",".","93951-69-0","S","8270D SIM (PAH)",67.9,"=","",,0,"%",2,22.896,5,95.1,,114,67.9,50,150,,,,,3,"","Polynuclear Aromatics GC/MS",758,20,"DSD",0,0,0
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Fluorene",".","86-73-7","N","8270D SIM (PAH)",112,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,97.8,47,114,0,,,,3,"","Polynuclear Aromatics GC/MS",758,6,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Indeno[1,2,3-c,d] pyrene",".","193-39-5","N","8270D SIM (PAH)",97,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,84.5,49,130,0,,,,3,"","Polynuclear Aromatics GC/MS",758,16,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Naphthalene",".","91-20-3","N","8270D SIM (PAH)",91.7,"=","",,20.7,"ug/Kg",2,22.896,5,95.1,,114,79.8,38,111,0,,,,3,"","Polynuclear Aromatics GC/MS",758,1,"DSD",41.4,20.7,12.4
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Phenanthrene",".","85-01-8","N","8270D SIM (PAH)",94.3,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,82.1,49,113,0,,,,3,"","Polynuclear Aromatics GC/MS",758,7,"DSD",51.7,25.9,15.5
"","1178497001 MS FOR [XXX38661]","2","10/11/2017 11:05","1420061","MS","","10/13/2017 09:14","10/27/2017 21:29","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Pyrene",".","129-00-0","N","8270D SIM (PAH)",96.7,"=","",,25.9,"ug/Kg",2,22.896,5,95.1,,114,84.2,55,117,0,,,,3,"","Polynuclear Aromatics GC/MS",758,10,"DSD",51.7,25.9,15.5
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","1-Methylnaphthalene",".","90-12-0","N","8270D SIM (PAH)",102,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,89,43,111,0,6.1,0,20,3,"","Polynuclear Aromatics GC/MS",758,3,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","2-Methylnaphthalene",".","91-57-6","N","8270D SIM (PAH)",89.4,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,78.1,39,114,0,6.5,0,20,3,"","Polynuclear Aromatics GC/MS",758,2,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","2-Methylnaphthalene-d10 (surr)",".","7297-45-2","S","8270D SIM (PAH)",84.8,"=","",,0,"%",2,22.983,5,95.1,,114,84.8,50,150,,2.4,,,3,"","Polynuclear Aromatics GC/MS",758,20,"DSD",0,0,0
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Acenaphthene",".","83-32-9","N","8270D SIM (PAH)",106,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,93,44,111,0,3.5,0,20,3,"","Polynuclear Aromatics GC/MS",758,5,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Acenaphthylene",".","208-96-8","N","8270D SIM (PAH)",102,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,88.9,39,116,0,2.5,0,20,3,"","Polynuclear Aromatics GC/MS",758,4,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Anthracene",".","120-12-7","N","8270D SIM (PAH)",101,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,88.5,50,114,0,6.1,0,20,3,"","Polynuclear Aromatics GC/MS",758,8,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo(a)Anthracene",".","56-55-3","N","8270D SIM (PAH)",98,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,85.6,54,122,0,5.5,0,20,3,"","Polynuclear Aromatics GC/MS",758,11,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[a]pyrene",".","50-32-8","N","8270D SIM (PAH)",91.8,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,80.2,50,125,0,4.2,0,20,3,"","Polynuclear Aromatics GC/MS",758,15,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[b]Fluoranthene",".","205-99-2","N","8270D SIM (PAH)",102,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,88.8,53,128,0,7.3,0,20,3,"","Polynuclear Aromatics GC/MS",758,13,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[g,h,i]perylene",".","191-24-2","N","8270D SIM (PAH)",102,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,89.1,49,127,0,5.2,0,20,3,"","Polynuclear Aromatics GC/MS",758,18,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Benzo[k]fluoranthene",".","207-08-9","N","8270D SIM (PAH)",101,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,88.4,56,123,0,6.4,0,20,3,"","Polynuclear Aromatics GC/MS",758,14,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Chrysene",".","218-01-9","N","8270D SIM (PAH)",100,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,87.8,57,118,0,4.8,0,20,3,"","Polynuclear Aromatics GC/MS",758,12,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Dibenzo[a,h]anthracene",".","53-70-3","N","8270D SIM (PAH)",102,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,89.2,50,129,0,4,0,20,3,"","Polynuclear Aromatics GC/MS",758,17,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Fluoranthene",".","206-44-0","N","8270D SIM (PAH)",97.5,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,85.2,55,119,0,5.9,0,20,3,"","Polynuclear Aromatics GC/MS",758,9,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Fluoranthene-d10 (surr)",".","93951-69-0","S","8270D SIM (PAH)",71.2,"=","",,0,"%",2,22.983,5,95.1,,114,71.2,50,150,,4.4,,,3,"","Polynuclear Aromatics GC/MS",758,20,"DSD",0,0,0
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Fluorene",".","86-73-7","N","8270D SIM (PAH)",113,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,99.2,47,114,0,0.99,0,20,3,"","Polynuclear Aromatics GC/MS",758,6,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Indeno[1,2,3-c,d] pyrene",".","193-39-5","N","8270D SIM (PAH)",102,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,89.4,49,130,0,5.3,0,20,3,"","Polynuclear Aromatics GC/MS",758,16,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Naphthalene",".","91-20-3","N","8270D SIM (PAH)",97.4,"=","",,20.6,"ug/Kg",2,22.983,5,95.1,,114,85.1,38,111,0,6,0,20,3,"","Polynuclear Aromatics GC/MS",758,1,"DSD",41.2,20.6,12.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Phenanthrene",".","85-01-8","N","8270D SIM (PAH)",101,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,88.2,49,113,0,6.8,0,20,3,"","Polynuclear Aromatics GC/MS",758,7,"DSD",51.5,25.8,15.4
"","1178497001 MSD FOR [XXX38661]","2","10/11/2017 11:05","1420062","MSD","","10/13/2017 09:14","10/27/2017 21:50","XMS10510","XXX38661","SW3550C","10/14/2017 08:26","Pyrene",".","129-00-0","N","8270D SIM (PAH)",102,"=","",,25.8,"ug/Kg",2,22.983,5,95.1,,114,89.1,55,117,0,5.2,0,20,3,"","Polynuclear Aromatics GC/MS",758,10,"DSD",51.5,25.8,15.4
"","CCV for HBN 1770430 (VFC/13945","1","","1420669","CCV","","10/17/2017 15:15","10/16/2017 20:32","VFC13945","","","","4-Bromofluorobenzene (surr)",".","460-00-4","S","AK101",90.3,"=","",,0,"%",1,5,5,,,0.05,90.3,75,125,,,,,3,"","Volatile Fuels Department",40,15,"ST",0,0,0
"","CCV for HBN 1770430 (VFC/13945","1","","1420669","CCV","","10/17/2017 15:15","10/16/2017 20:32","VFC13945","","","","Gasoline Range Organics",".","GRO","N","AK101",1.11,"=","",,0.05,"mg/L",1,5,5,,,1,111,75,125,,,,,3,"","Volatile Fuels Department",40,5,"ST",0.1,0.05,0.031
"","CCV for HBN 1770430 (VFC/13945","1","","1420671","CCV","","10/17/2017 15:15","10/17/2017 03:11","VFC13945","","","","4-Bromofluorobenzene (surr)",".","460-00-4","S","AK101",92.8,"=","",,0,"%",1,5,5,,,0.05,92.8,75,125,,,,,3,"","Volatile Fuels Department",40,15,"ST",0,0,0
"","CCV for HBN 1770430 (VFC/13945","1","","1420671","CCV","","10/17/2017 15:15","10/17/2017 03:11","VFC13945","","","","Gasoline Range Organics",".","GRO","N","AK101",1.06,"=","",,0.05,"mg/L",1,5,5,,,1,106,75,125,,,,,3,"","Volatile Fuels Department",40,5,"ST",0.1,0.05,0.031
"","CCV for HBN 1770430 (VFC/13945","1","","1420673","CCV","","10/17/2017 15:16","10/17/2017 08:32","VFC13945","","","","4-Bromofluorobenzene (surr)",".","460-00-4","S","AK101",98.5,"=","",,0,"%",1,5,5,,,0.05,98.5,75,125,,,,,3,"","Volatile Fuels Department",40,15,"ST",0,0,0
"","CCV for HBN 1770430 (VFC/13945","1","","1420673","CCV","","10/17/2017 15:16","10/17/2017 08:32","VFC13945","","","","Gasoline Range Organics",".","GRO","N","AK101",1.11,"=","",,0.05,"mg/L",1,5,5,,,1,111,75,125,,,,,3,"","Volatile Fuels Department",40,5,"ST",0.1,0.05,0.031
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,1,1,2-Tetrachloroethane",".","630-20-6","N","SW8260C",30.2,"=","",,0.25,"ug/L",1,5,5,,,30,101,80,120,,,,,3,"","Volatile GC/MS",90,33,"NRO",0.5,0.25,0.15
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,1,1-Trichloroethane",".","71-55-6","N","SW8260C",29.6,"=","",,0.5,"ug/L",1,5,5,,,30,98.5,80,120,,,,,3,"","Volatile GC/MS",90,70,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,1,2,2-Tetrachloroethane",".","79-34-5","N","SW8260C",30.1,"=","",,0.25,"ug/L",1,5,5,,,30,100,80,120,,,,,3,"","Volatile GC/MS",90,24,"NRO",0.5,0.25,0.15
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,1,2-Trichloroethane",".","79-00-5","N","SW8260C",30.5,"=","",,0.2,"ug/L",1,5,5,,,30,102,80,120,,,,,3,"","Volatile GC/MS",90,86,"NRO",0.4,0.2,0.12
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,1-Dichloroethane",".","75-34-3","N","SW8260C",29.9,"=","",,0.5,"ug/L",1,5,5,,,30,99.6,80,120,,,,,3,"","Volatile GC/MS",90,71,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,1-Dichloroethene",".","75-35-4","N","SW8260C",32.5,"=","",,0.5,"ug/L",1,5,5,,,30,108,80,120,,,,,3,"","Volatile GC/MS",90,51,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,1-Dichloropropene",".","563-58-6","N","SW8260C",29.9,"=","",,0.5,"ug/L",1,5,5,,,30,99.7,80,120,,,,,3,"","Volatile GC/MS",90,85,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2,3-Trichlorobenzene",".","87-61-6","N","SW8260C",25,"=","",,0.5,"ug/L",1,5,5,,,30,83.2,80,120,,,,,3,"","Volatile GC/MS",90,88,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2,3-Trichloropropane",".","96-18-4","N","SW8260C",28.5,"=","",,0.5,"ug/L",1,5,5,,,30,95,80,120,,,,,3,"","Volatile GC/MS",90,42,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2,4-Trichlorobenzene",".","120-82-1","N","SW8260C",26.8,"=","",,0.5,"ug/L",1,5,5,,,30,89.3,80,120,,,,,3,"","Volatile GC/MS",90,22,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2,4-Trimethylbenzene",".","95-63-6","N","SW8260C",30,"=","",,0.5,"ug/L",1,5,5,,,30,99.9,80,120,,,,,3,"","Volatile GC/MS",90,64,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2-Dibromo-3-chloropropane",".","96-12-8","N","SW8260C",28.3,"=","",,5,"ug/L",1,5,5,,,30,94.4,80,120,,,,,3,"","Volatile GC/MS",90,25,"NRO",10,5,3.1
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2-Dibromoethane",".","106-93-4","N","SW8260C",30.5,"=","",,0.0375,"ug/L",1,5,5,,,30,102,80,120,,,,,3,"","Volatile GC/MS",90,31,"NRO",0.075,0.0375,0.018
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2-Dichlorobenzene",".","95-50-1","N","SW8260C",28.8,"=","",,0.5,"ug/L",1,5,5,,,30,96,80,120,,,,,3,"","Volatile GC/MS",90,77,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2-Dichloroethane",".","107-06-2","N","SW8260C",28.3,"=","",,0.25,"ug/L",1,5,5,,,30,94.3,80,120,,,,,3,"","Volatile GC/MS",90,7,"NRO",0.5,0.25,0.15
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2-Dichloroethane-D4 (surr)",".","17060-07-0","S","SW8260C",96,"=","",,0,"%",1,5,5,,,30,96,80,120,,,,,3,"","Volatile GC/MS",90,62,"NRO",0,0,0
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,2-Dichloropropane",".","78-87-5","N","SW8260C",30.4,"=","",,0.5,"ug/L",1,5,5,,,30,101,80,120,,,,,3,"","Volatile GC/MS",90,84,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,3,5-Trimethylbenzene",".","108-67-8","N","SW8260C",30.1,"=","",,0.5,"ug/L",1,5,5,,,30,100,80,120,,,,,3,"","Volatile GC/MS",90,8,"NRO",1,0.5,0.31
"","CCV for HBN 1770442 (VMS/17325","1","","1420764","CCV","","10/17/2017 17:37","10/15/2017 10:59","VMS17325","","","","1,3-Dichlorobenzene",".","541-73-1","N","SW8260C",29,"=","",,0.5,"ug/L",1,5,5,,,30,96.7,80,120,,,,,3,"","Volatile GC/MS",90,87,"NRO",1,0.5,0.31
